5, 0, 150, 150, 155, 39, 0, 14, 14, 5, 56, 1.53398, 2
4, 0, 150, 150, 155, 34, 0, 16, 12, 4, 27, 1.53398, 2
3, 0, 150, 150, 155, 29, 0, 19, 18, 3, 105, 1.53398, 2
2, 0, 150, 150, 155, 24, 0, 13, 11, 2, 15, 1.53398, 2
1, 0, 150, 150, 155, 19, 0, 19, 19, 1, 103, 1.53398, 2
0, 0, 150, 150, 155, 14, 0, 15, 19, 0, 162, 1.53398, 2
11, 0, 200, 200, 205, 39, 19, 18, 10, 11, 159, 1.62242, 5
10, 0, 200, 200, 205, 34, 19, 10, 14, 10, 61, 1.62242, 7
9, 0, 200, 200, 205, 29, 19, 16, 14, 9, 8, 1.62242, 7
8, 0, 200, 200, 205, 24, 19, 13, 19, 8, 23, 1.62242, 7
7, 0, 200, 200, 205, 19, 19, 16, 12, 7, 82, 1.62242, 5
6, 0, 200, 200, 205, 14, 14, 11, 13, 6, 76, 1.62242, 5
17, 0, 250, 250, 255, 39, 0, 16, 17, 17, 8, 1.61962, 2
16, 0, 250, 250, 255, 34, 0, 15, 15, 16, 39, 1.61962, 2
15, 0, 250, 250, 255, 29, 0, 18, 19, 15, 61, 1.61962, 2
14, 0, 250, 250, 255, 24, 0, 17, 12, 14, 31, 1.61962, 2
13, 0, 250, 250, 255, 19, 0, 16, 15, 13, 21, 1.61962, 2
12, 0, 250, 250, 255, 14, 0, 15, 18, 12, 17, 1.61962, 2
23, 0, 300, 300, 305, 39, 24, 18, 15, 23, 189, 1.59211, 5
22, 0, 300, 300, 305, 34, 24, 12, 17, 22, 86, 1.59211, 5
21, 0, 300, 300, 305, 29, 24, 15, 19, 21, 15, 1.59211, 7
20, 0, 300, 300, 305, 24, 24, 18, 13, 20, 59, 1.59211, 7
19, 0, 300, 300, 305, 19, 19, 13, 12, 19, 156, 1.59211, 5
18, 0, 300, 300, 305, 14, 24, 18, 15, 18, 146, 1.62571, 5
29, 0, 350, 350, 355, 39, 24, 12, 10, 29, 77, 1.61706, 7
28, 0, 350, 350, 355, 34, 24, 18, 10, 28, 159, 1.61706, 5
27, 0, 350, 350, 355, 29, 24, 11, 15, 27, 45, 1.61706, 7
26, 0, 350, 350, 355, 24, 24, 18, 13, 26, 230, 1.61706, 5
25, 0, 350, 350, 355, 19, 19, 19, 12, 25, 77, 1.61706, 7
24, 0, 350, 350, 355, 14, 24, 13, 12, 24, 64, 1.61706, 7
35, 0, 400, 400, 405, 39, 19, 14, 19, 35, 106, 1.65035, 5
34, 0, 400, 400, 405, 34, 24, 14, 10, 34, 87, 1.65035, 7
33, 0, 400, 400, 405, 29, 19, 10, 17, 33, 227, 1.65035, 5
32, 0, 400, 400, 405, 24, 24, 14, 14, 32, 219, 1.65035, 5
31, 0, 400, 400, 405, 19, 19, 13, 10, 31, 105, 1.65035, 5
30, 0, 400, 400, 405, 14, 24, 17, 16, 30, 189, 1.65035, 5
41, 0, 450, 450, 455, 39, 24, 15, 18, 41, 86, 1.66115, 7
40, 0, 450, 450, 455, 34, 24, 19, 13, 40, 12, 1.66115, 7
39, 0, 450, 450, 455, 29, 24, 19, 12, 39, 33, 1.66115, 7
38, 0, 450, 450, 455, 24, 24, 10, 17, 38, 202, 1.66115, 5
37, 0, 450, 450, 455, 19, 19, 12, 11, 37, 100, 1.66115, 5
36, 0, 450, 450, 455, 14, 24, 14, 19, 36, 168, 1.66115, 5
47, 0, 500, 500, 505, 39, 19, 17, 14, 47, 25, 1.66673, 7
46, 0, 500, 500, 505, 34, 19, 11, 18, 46, 38, 1.66673, 7
45, 0, 500, 500, 505, 29, 19, 15, 12, 45, 176, 1.66673, 5
44, 0, 500, 500, 505, 24, 19, 19, 14, 44, 75, 1.66673, 7
43, 0, 500, 500, 505, 19, 19, 15, 19, 43, 34, 1.66673, 7
42, 0, 500, 500, 505, 14, 19, 13, 16, 42, 105, 1.66673, 5
53, 0, 550, 550, 555, 39, 24, 15, 16, 53, 92, 1.65002, 5
52, 0, 550, 550, 555, 34, 24, 10, 11, 52, 79, 1.65002, 7
51, 0, 550, 550, 555, 29, 24, 13, 14, 51, 77, 1.65002, 7
50, 0, 550, 550, 555, 24, 24, 14, 16, 50, 154, 1.65002, 5
49, 0, 550, 550, 555, 19, 19, 18, 14, 49, 80, 1.65002, 7
48, 0, 550, 550, 555, 14, 24, 19, 14, 48, 132, 1.65002, 5
59, 0, 600, 600, 605, 39, 19, 19, 15, 59, 9, 1.63634, 7
58, 0, 600, 600, 605, 34, 0, 13, 19, 58, 11, 1.63634, 2
57, 0, 600, 600, 605, 29, 24, 10, 14, 57, 34, 1.63634, 7
56, 0, 600, 600, 605, 24, 24, 11, 13, 56, 75, 1.63634, 7
55, 0, 600, 600, 605, 19, 19, 15, 10, 55, 191, 1.63634, 5
54, 0, 600, 600, 605, 14, 24, 10, 15, 54, 204, 1.63634, 5
65, 0, 650, 650, 655, 39, 0, 13, 19, 65, 102, 1.68381, 2
64, 0, 650, 650, 655, 34, 0, 16, 18, 64, 150, 1.68381, 2
63, 0, 650, 650, 655, 29, 0, 10, 14, 63, 87, 1.68381, 2
62, 0, 650, 650, 655, 24, 0, 13, 17, 62, 19, 1.68381, 2
61, 0, 650, 650, 655, 19, 19, 13, 13, 61, 106, 1.68381, 5
60, 0, 650, 650, 655, 14, 0, 17, 15, 60, 39, 1.68381, 2
71, 0, 700, 700, 705, 39, 24, 16, 16, 71, 98, 1.68381, 5
70, 0, 700, 700, 705, 34, 24, 19, 17, 70, 8, 1.68381, 7
69, 0, 700, 700, 705, 29, 24, 10, 15, 69, 159, 1.68381, 5
68, 0, 700, 700, 705, 24, 24, 18, 12, 68, 78, 1.68381, 7
67, 0, 700, 700, 705, 19, 24, 12, 18, 67, 216, 1.68381, 5
66, 0, 700, 700, 705, 14, 24, 19, 18, 66, 133, 1.68381, 5
77, 0, 750, 750, 755, 39, 24, 15, 12, 77, 78, 1.68381, 7
76, 0, 750, 750, 755, 34, 24, 10, 12, 76, 85, 1.68381, 7
75, 0, 750, 750, 755, 29, 24, 11, 18, 75, 179, 1.68381, 5
74, 0, 750, 750, 755, 24, 24, 12, 15, 74, 94, 1.68381, 5
73, 0, 750, 750, 755, 19, 24, 16, 15, 73, 26, 1.68381, 7
72, 0, 750, 750, 755, 14, 24, 17, 19, 72, 155, 1.68381, 5
83, 0, 800, 800, 805, 39, 24, 14, 13, 83, 11, 1.68381, 7
82, 0, 800, 800, 805, 34, 19, 11, 17, 82, 44, 1.68381, 7
81, 0, 800, 800, 805, 29, 24, 14, 16, 81, 70, 1.68381, 7
80, 0, 800, 800, 805, 24, 24, 13, 13, 80, 178, 1.68381, 5
79, 0, 800, 800, 805, 19, 19, 18, 14, 79, 211, 1.68381, 5
78, 0, 800, 800, 805, 14, 19, 18, 10, 78, 26, 1.68381, 7
89, 0, 850, 850, 855, 39, 19, 12, 17, 89, 42, 1.68381, 7
88, 0, 850, 850, 855, 34, 19, 13, 15, 88, 225, 1.68381, 5
87, 0, 850, 850, 855, 29, 19, 14, 13, 87, 105, 1.68381, 7
86, 0, 850, 850, 855, 24, 19, 17, 15, 86, 58, 1.68381, 7
85, 0, 850, 850, 855, 19, 19, 13, 17, 85, 175, 1.68381, 5
84, 0, 850, 850, 855, 14, 19, 12, 18, 84, 188, 1.68381, 5
95, 0, 900, 900, 905, 39, 0, 19, 16, 95, 140, 1.68381, 2
94, 0, 900, 900, 905, 34, 19, 16, 14, 94, 73, 1.68381, 7
93, 0, 900, 900, 905, 29, 19, 11, 19, 93, 152, 1.68381, 5
92, 0, 900, 900, 905, 24, 0, 19, 17, 92, 107, 1.68381, 2
91, 0, 900, 900, 905, 19, 19, 11, 18, 91, 218, 1.68381, 5
90, 0, 900, 900, 905, 14, 19, 14, 15, 90, 130, 1.68381, 7
101, 0, 950, 950, 955, 39, 19, 18, 13, 101, 150, 1.68381, 5
100, 0, 950, 950, 955, 34, 19, 12, 16, 100, 95, 1.68381, 7
99, 0, 950, 950, 955, 29, 19, 17, 12, 99, 193, 1.68381, 5
98, 0, 950, 950, 955, 24, 19, 18, 18, 98, 139, 1.68381, 5
97, 0, 950, 950, 955, 19, 19, 10, 12, 97, 238, 1.68381, 5
96, 0, 950, 950, 955, 14, 19, 14, 14, 96, 84, 1.68381, 7
